bunch_number,peak_lumi,intensity_beam_1,intensity_beam_2,pileup
79,1.1771659E-4,0.0,0.0,8.37E-4
80,-1.360586E-4,0.0,0.0,-9.68E-4
81,1.0566478E-4,0.0,0.0,7.52E-4
82,4.9785076E-4,0.0,0.0,0.00354
83,2.3461386E-4,0.0,0.0,0.00167
84,-1.838694E-4,0.0,0.0,-0.00131
85,8.8036363E-4,0.0,0.0,0.00626
86,6.5077137E-4,0.0,0.0,0.00463
87,0.0011716422,0.0,0.0,0.00833
88,4.2691425E-4,0.0,0.0,0.00304
89,3.8898806E-4,0.0,0.0,0.00277
90,1.5873504E-4,0.0,0.0,0.00113
91,-0.001257987,0.0,0.0,-0.00895
92,-5.959039E-4,0.0,0.0,-0.00424
93,-1.9404473E-4,0.0,0.0,-0.00138
94,6.687962E-4,0.0,0.0,0.00476
95,3.9932196E-4,0.0,0.0,0.00284
96,-0.0013531329,0.0,0.0,-0.00963
97,1.4813684E-4,0.0,0.0,0.00105
98,3.6913957E-4,0.0,0.0,0.00263
99,-7.8778144E-4,0.0,0.0,-0.0056
100,-1.2379535E-4,0.0,0.0,-8.81E-4
101,0.0013980101,0.0,0.0,0.00995
102,2.0924164E-4,0.0,0.0,0.00149
103,5.99419E-5,0.0,0.0,4.26E-4
104,-6.220954E-4,0.0,0.0,-0.00443
105,-2.820018E-5,0.0,0.0,-2.01E-4
106,-0.0012663916,0.0,0.0,-0.00901
107,3.7083105E-4,0.0,0.0,0.00264
108,1.4919402E-4,0.0,0.0,0.00106
109,4.6832913E-5,0.0,0.0,3.33E-4
110,-1.3423497E-4,0.0,0.0,-9.55E-4
111,-2.2465E-6,0.0,0.0,-1.6E-5
112,-1.2871123E-5,0.0,0.0,-9.16E-5
113,3.673688E-5,0.0,0.0,2.61E-4
114,-2.0525079E-4,0.0,0.0,-0.00146
115,3.1921442E-4,0.0,0.0,0.00227
116,-4.901334E-4,0.0,0.0,-0.00349
117,4.971372E-5,0.0,0.0,3.54E-4
118,5.270553E-4,0.0,0.0,0.00375
119,-2.030043E-4,0.0,0.0,-0.00144
120,1.6920108E-4,0.0,0.0,0.0012
121,-1.3233206E-4,0.0,0.0,-9.41E-4
122,4.4499198E-4,0.0,0.0,0.00317
123,-3.1271277E-4,0.0,0.0,-0.00222
124,-6.65519E-4,0.0,0.0,-0.00473
125,-8.589558E-5,0.0,0.0,-6.11E-4
126,9.948823E-4,0.0,0.0,0.00708
127,8.3067636E-5,0.0,0.0,5.91E-4
128,8.241219E-4,0.0,0.0,0.00586
129,4.3777673E-4,0.0,0.0,0.00311
130,3.7001175E-7,0.0,0.0,2.63E-6
131,2.7573804E-4,0.0,0.0,0.00196
132,-1.9890774E-4,0.0,0.0,-0.00142
133,-8.386052E-5,0.0,0.0,-5.97E-4
134,-3.8327932E-4,0.0,0.0,-0.00273
135,-1.1983095E-4,0.0,0.0,-8.52E-4
136,-7.9319946E-4,0.0,0.0,-0.00564
137,-2.438906E-4,0.0,0.0,-0.00174
138,-0.0010766813,0.0,0.0,-0.00766
139,6.512207E-5,0.0,0.0,4.63E-4
140,2.3477245E-4,0.0,0.0,0.00167
141,-2.9886377E-4,0.0,0.0,-0.00213
142,-4.6373042E-4,0.0,0.0,-0.0033
143,-6.179989E-4,0.0,0.0,-0.0044
144,-5.3030613E-4,0.0,0.0,-0.00377
145,-2.8445973E-4,0.0,0.0,-0.00202
146,2.5002222E-4,0.0,0.0,0.00178
147,6.773065E-4,0.0,0.0,0.00482
148,0.001196248,0.0,0.0,0.00851
149,6.7262846E-4,0.0,0.0,0.00479
150,8.652245,1.489,1.483,61.6
151,9.541905,1.555,1.541,67.9
152,9.763369,1.587,1.524,69.5
153,10.04321,1.595,1.618,71.4
154,11.679262,1.829,1.763,83.1
155,10.688524,1.693,1.682,76.0
156,10.171128,1.665,1.608,72.4
157,10.146179,1.672,1.629,72.2
158,9.431943,1.567,1.568,67.1
159,9.293337,1.576,1.555,66.1
160,9.328118,1.564,1.581,66.4
161,9.584404,1.604,1.605,68.2
162,8.895629,1.52,1.597,63.3
163,8.867625,1.54,1.574,63.1
164,8.916186,1.564,1.59,63.4
165,8.943708,1.571,1.614,63.6
166,8.89545,1.57,1.637,63.3
167,8.495651,1.511,1.608,60.4
168,8.687521,1.554,1.646,61.8
169,8.481914,1.526,1.639,60.3
170,7.9116325,1.439,1.571,56.3
171,7.9008613,1.417,1.594,56.2
172,8.025782,1.431,1.613,57.1
173,8.386253,1.475,1.684,59.7
174,7.883927,1.422,1.564,56.1
175,8.157738,1.432,1.628,58.0
176,7.974119,1.387,1.61,56.7
177,8.421287,1.43,1.691,59.9
178,8.316762,1.427,1.667,59.2
179,8.045913,1.374,1.639,57.2
180,8.40985,1.41,1.666,59.8
181,8.281724,1.384,1.681,58.9
182,7.2342243,1.303,1.477,51.5
183,7.312973,1.302,1.528,52.0
184,7.562359,1.301,1.577,53.8
185,7.2746167,1.278,1.587,51.8
186,0.061763708,0.0,0.0,0.439
187,-0.002881387,0.0,0.0,-0.0205
188,-0.010903387,0.0,0.0,-0.0776
189,-0.006456123,0.0,0.0,-0.0459
190,-0.0049773185,0.0,0.0,-0.0354
191,-0.0032669394,0.0,0.0,-0.0232
192,-0.003344774,0.0,0.0,-0.0238
193,-0.0027824354,0.0,0.0,-0.0198
194,-0.0036311895,0.0,0.0,-0.0258
195,-0.0036405718,0.0,0.0,-0.0259
196,-0.00439603,0.0,0.0,-0.0313
197,-0.0038046192,0.0,0.0,-0.0271
198,-0.0030295504,0.0,0.0,-0.0216
199,-0.001941478,0.0,0.0,-0.0138
200,-0.003170525,0.0,0.0,-0.0226
201,-0.002302715,0.0,0.0,-0.0164
202,-0.0024663662,0.0,0.0,-0.0175
203,-0.0029434962,0.0,0.0,-0.0209
204,-0.0013749372,0.0,0.0,-0.00978
205,-0.002540104,0.0,0.0,-0.0181
206,-0.002478788,0.0,0.0,-0.0176
207,-0.0015296285,0.0,0.0,-0.0109
208,-0.002845813,0.0,0.0,-0.0202
209,-0.0016744881,0.0,0.0,-0.0119
210,-0.0016943631,0.0,0.0,-0.0121
211,-0.0014871829,0.0,0.0,-0.0106
212,-0.00292748,0.0,0.0,-0.0208
213,-0.0029176483,0.0,0.0,-0.0208
214,-0.0020254443,0.0,0.0,-0.0144
215,-0.002643866,0.0,0.0,-0.0188
216,-0.0022470814,0.0,0.0,-0.016
217,-0.0020268979,0.0,0.0,-0.0144
218,-0.0021872716,0.0,0.0,-0.0156
219,-6.6921907E-4,0.0,0.0,-0.00476
220,-0.0014294346,0.0,0.0,-0.0102
221,-0.0024569307,0.0,0.0,-0.0175
222,-0.0013776594,0.0,0.0,-0.0098
223,-9.890414E-4,0.0,0.0,-0.00704
224,-0.0019716339,0.0,0.0,-0.014
225,-0.001955882,0.0,0.0,-0.0139
226,-0.002190813,0.0,0.0,-0.0156
227,-0.0024226517,0.0,0.0,-0.0172
228,-0.0030752204,0.0,0.0,-0.0219
229,-8.8290084E-4,0.0,0.0,-0.00628
230,-0.0015025383,0.0,0.0,-0.0107
231,-0.001200371,0.0,0.0,-0.00854
232,-0.0017772721,0.0,0.0,-0.0126
233,-0.0015292586,0.0,0.0,-0.0109
234,-4.423226E-4,0.0,0.0,-0.00315
235,-0.0013963978,0.0,0.0,-0.00993
236,-0.0014207393,0.0,0.0,-0.0101
237,-0.0011711136,0.0,0.0,-0.00833
238,-0.0018120003,0.0,0.0,-0.0129
239,-0.0020021864,0.0,0.0,-0.0142
240,-0.0021948568,0.0,0.0,-0.0156
241,-0.0018369497,0.0,0.0,-0.0131
242,-0.0012299455,0.0,0.0,-0.00875
243,-3.9559542E-4,0.0,0.0,-0.00281
244,-0.0012781791,0.0,0.0,-0.00909
245,-0.0016808576,0.0,0.0,-0.012
246,-0.0020241493,0.0,0.0,-0.0144
247,-1.2852623E-4,0.0,0.0,-9.14E-4
248,-9.250822E-4,0.0,0.0,-0.00658
249,-0.0020602518,0.0,0.0,-0.0147
250,-0.0011868391,0.0,0.0,-0.00844
251,-6.3531013E-4,0.0,0.0,-0.00452
252,-0.0019105028,0.0,0.0,-0.0136
253,-0.001886452,0.0,0.0,-0.0134
254,-0.0010300069,0.0,0.0,-0.00733
255,-7.835263E-4,0.0,0.0,-0.00557
256,-0.0023549132,0.0,0.0,-0.0168
257,-0.0013062208,0.0,0.0,-0.00929
258,-0.0010353986,0.0,0.0,-0.00737
259,-0.001256322,0.0,0.0,-0.00894
260,-6.236284E-4,0.0,0.0,-0.00444
261,-0.0010778442,0.0,0.0,-0.00767
262,-1.4832185E-4,0.0,0.0,-0.00106
263,-9.4693934E-4,0.0,0.0,-0.00674
264,-0.0027545788,0.0,0.0,-0.0196
265,-0.0015458297,0.0,0.0,-0.011
266,-9.4363565E-4,0.0,0.0,-0.00671
267,-0.001085403,0.0,0.0,-0.00772
268,-5.053832E-4,0.0,0.0,-0.0036
269,-2.4278056E-4,0.0,0.0,-0.00173
270,6.7897156E-5,0.0,0.0,4.83E-4
271,4.1681822E-4,0.0,0.0,0.00297
272,-2.2729293E-4,0.0,0.0,-0.00162
273,-3.5518483E-4,0.0,0.0,-0.00253
274,-2.4013761E-4,0.0,0.0,-0.00171
275,-2.7565875E-5,0.0,0.0,-1.96E-4
276,-6.35363E-5,0.0,0.0,-4.52E-4
277,-2.1830693E-4,0.0,0.0,-0.00155
278,-1.2712546E-5,0.0,0.0,-9.04E-5
279,9.2423645E-5,0.0,0.0,6.57E-4
280,-2.725665E-4,0.0,0.0,-0.00194
281,7.640478E-4,0.0,0.0,0.00544
282,6.7791436E-5,0.0,0.0,4.82E-4
283,8.6860254E-4,0.0,0.0,0.00618
284,3.4691242E-4,0.0,0.0,0.00247
285,1.0466047E-5,0.0,0.0,7.45E-5
286,0.0013177703,0.0,0.0,0.00937
287,0.0021354964,0.0,0.0,0.0152
288,5.875522E-4,0.0,0.0,0.00418
289,0.0019493275,0.0,0.0,0.0139
290,4.971372E-4,0.0,0.0,0.00354
291,5.838257E-4,0.0,0.0,0.00415
292,0.0011368875,0.0,0.0,0.00809
293,0.0019790079,0.0,0.0,0.0141
294,0.0013091544,0.0,0.0,0.00931
295,9.906535E-4,0.0,0.0,0.00705
296,8.4970554E-4,0.0,0.0,0.00604
297,0.0019537942,0.0,0.0,0.0139
298,0.0025494336,0.0,0.0,0.0181
299,8.559623,1.462,1.488,60.9
300,9.709574,1.548,1.579,69.1
301,9.938663,1.574,1.591,70.7
302,10.074377,1.585,1.617,71.7
303,11.673358,1.803,1.785,83.0
304,10.409668,1.682,1.64,74.1
305,10.478492,1.659,1.678,74.5
306,9.962454,1.622,1.628,70.9
307,9.709758,1.616,1.594,69.1
308,9.293367,1.568,1.569,66.1
309,9.766889,1.606,1.634,69.5
310,9.675014,1.605,1.643,68.8
311,8.853959,1.532,1.579,63.0
312,9.021456,1.541,1.62,64.2
313,9.018336,1.554,1.629,64.2
314,8.996918,1.543,1.656,64.0
315,8.701367,1.535,1.636,61.9
316,8.039224,1.444,1.576,57.2
317,8.643057,1.558,1.649,61.5
318,8.529733,1.525,1.634,60.7
319,7.891871,1.433,1.572,56.1
320,7.592717,1.385,1.56,54.0
321,8.091859,1.466,1.598,57.6
322,8.329889,1.476,1.659,59.3
323,7.799559,1.385,1.584,55.5
324,7.9383087,1.393,1.609,56.5
325,8.376715,1.469,1.63,59.6
326,8.806069,1.491,1.695,62.6
327,8.244615,1.389,1.677,58.7
328,8.131395,1.346,1.676,57.8
329,8.643453,1.46,1.687,61.5
330,8.516792,1.426,1.679,60.6
331,7.331838,1.262,1.553,52.2
332,7.447972,1.299,1.576,53.0
333,7.606078,1.342,1.546,54.1
334,7.3562074,1.31,1.546,52.3
335,0.061371338,0.0,0.0,0.437
336,-0.0057805083,0.0,0.0,-0.0411
337,-0.011430786,0.0,0.0,-0.0813
338,-0.004701369,0.0,0.0,-0.0334
339,-0.0035636888,0.0,0.0,-0.0254
340,-0.004577732,0.0,0.0,-0.0326
341,-0.0038539101,0.0,0.0,-0.0274
342,-0.0042048134,0.0,0.0,-0.0299
343,-0.0020206077,0.0,0.0,-0.0144
344,-0.0050351727,0.0,0.0,-0.0358
345,-0.0042870617,0.0,0.0,-0.0305
346,-0.0038341673,0.0,0.0,-0.0273
347,-0.0026589837,0.0,0.0,-0.0189
348,-0.0033183973,0.0,0.0,-0.0236
349,-0.0030305812,0.0,0.0,-0.0216
350,-0.0025521824,0.0,0.0,-0.0182
351,-0.0024058956,0.0,0.0,-0.0171
352,-0.0029427297,0.0,0.0,-0.0209
353,-0.0025335497,0.0,0.0,-0.018
354,-0.0027048122,0.0,0.0,-0.0192
355,-0.0022590803,0.0,0.0,-0.0161
356,-0.002375264,0.0,0.0,-0.0169
357,-0.0024893067,0.0,0.0,-0.0177
358,-0.0026753435,0.0,0.0,-0.019
359,-0.0027581996,0.0,0.0,-0.0196
360,-0.0028646837,0.0,0.0,-0.0204
361,-0.0027587283,0.0,0.0,-0.0196
362,-0.0035557072,0.0,0.0,-0.0253
363,-0.0027917386,0.0,0.0,-0.0199
364,-0.0040947613,0.0,0.0,-0.0291
365,-0.0033262204,0.0,0.0,-0.0237
366,-0.0027122388,0.0,0.0,-0.0193
367,-0.001994231,0.0,0.0,-0.0142
368,-0.0033743484,0.0,0.0,-0.024
369,-0.0032627636,0.0,0.0,-0.0232
370,-9.079031E-4,0.0,0.0,-0.00646
371,-9.652285E-4,0.0,0.0,-0.00687
372,-0.0034928843,0.0,0.0,-0.0248
373,-0.0030074026,0.0,0.0,-0.0214
374,-0.0032293568,0.0,0.0,-0.023
375,-0.002334087,0.0,0.0,-0.0166
376,-0.0032008658,0.0,0.0,-0.0228
377,-0.0018571153,0.0,0.0,-0.0132
378,-0.0016071724,0.0,0.0,-0.0114
379,-0.0018755895,0.0,0.0,-0.0133
380,-0.0031749913,0.0,0.0,-0.0226
381,-0.0029211105,0.0,0.0,-0.0208
382,-9.205363E-5,0.0,0.0,-6.55E-4
383,-0.0016775276,0.0,0.0,-0.0119
384,-0.0026443154,0.0,0.0,-0.0188
385,-0.0017821087,0.0,0.0,-0.0127
386,-0.0012474946,0.0,0.0,-0.00887
387,-0.0016038158,0.0,0.0,-0.0114
388,-0.0012650966,0.0,0.0,-0.009
389,-0.0025458394,0.0,0.0,-0.0181
390,-0.0011068373,0.0,0.0,-0.00787
391,-0.0020426763,0.0,0.0,-0.0145
392,-0.0016651321,0.0,0.0,-0.0118
393,-0.0017032698,0.0,0.0,-0.0121
394,-0.0028742247,0.0,0.0,-0.0204
395,-0.0016809369,0.0,0.0,-0.012
396,-0.0023617055,0.0,0.0,-0.0168
397,-0.0025139125,0.0,0.0,-0.0179
398,-0.0015135859,0.0,0.0,-0.0108
399,-0.00151126,0.0,0.0,-0.0108
400,-0.0020704272,0.0,0.0,-0.0147
401,-0.001647213,0.0,0.0,-0.0117
402,-0.0014421208,0.0,0.0,-0.0103
403,-0.0022633353,0.0,0.0,-0.0161
404,-0.0026488611,0.0,0.0,-0.0188
405,-0.0017960634,0.0,0.0,-0.0128
406,-2.6540415E-4,0.0,0.0,-0.00189
407,-0.0012831214,0.0,0.0,-0.00913
408,-0.0012197702,0.0,0.0,-0.00868
409,-0.0012614493,0.0,0.0,-0.00897
410,-7.010665E-4,0.0,0.0,-0.00499
411,-0.0019648415,0.0,0.0,-0.014
412,-0.0015718099,0.0,0.0,-0.0112
413,-0.001222598,0.0,0.0,-0.0087
414,-9.763817E-4,0.0,0.0,-0.00695
415,-0.001119682,0.0,0.0,-0.00797
416,-0.0018586483,0.0,0.0,-0.0132
417,-0.0020930506,0.0,0.0,-0.0149
418,-0.0016413192,0.0,0.0,-0.0117
419,4.9267063E-4,0.0,0.0,0.0035
420,-9.802668E-4,0.0,0.0,-0.00697
421,1.3690435E-5,0.0,0.0,9.74E-5
422,-0.0010475032,0.0,0.0,-0.00745
423,8.1717095E-4,0.0,0.0,0.00581
424,-1.9843201E-4,0.0,0.0,-0.00141
425,-9.937458E-5,0.0,0.0,-7.07E-4
426,4.220777E-5,0.0,0.0,3.0E-4
427,-0.0012752983,0.0,0.0,-0.00907
428,-1.1602511E-4,0.0,0.0,-8.25E-4
429,1.427981E-4,0.0,0.0,0.00102
430,-3.7696268E-4,0.0,0.0,-0.00268
431,4.2313486E-4,0.0,0.0,0.00301
432,-3.392479E-4,0.0,0.0,-0.00241
433,4.1998975E-4,0.0,0.0,0.00299
434,-1.3029699E-4,0.0,0.0,-9.27E-4
435,9.1379683E-4,0.0,0.0,0.0065
436,1.8355226E-4,0.0,0.0,0.00131
437,2.4959934E-4,0.0,0.0,0.00178
438,-6.586209E-5,0.0,0.0,-4.69E-4
439,0.0010264654,0.0,0.0,0.0073
440,0.0016005122,0.0,0.0,0.0114
441,0.0016634406,0.0,0.0,0.0118
442,0.0019814656,0.0,0.0,0.0141
443,0.0010490362,0.0,0.0,0.00746
444,8.914647,1.473,1.544,63.4
445,9.5324955,1.505,1.58,67.8
446,9.796296,1.578,1.543,69.7
447,10.134115,1.6,1.623,72.1
448,11.486383,1.794,1.767,81.7
449,10.742463,1.705,1.687,76.4
450,10.402705,1.656,1.644,74.0
451,10.088347,1.645,1.629,71.8
452,9.58647,1.585,1.59,68.2
453,9.501253,1.58,1.606,67.6
454,9.351164,1.586,1.552,66.5
455,9.569265,1.604,1.612,68.1
456,8.8166485,1.499,1.607,62.7
457,8.920566,1.534,1.61,63.5
458,8.820252,1.537,1.572,62.7
459,8.966053,1.57,1.627,63.8
460,8.917536,1.547,1.676,63.4
461,8.475072,1.513,1.613,60.3
462,8.5255995,1.539,1.612,60.7
463,8.508347,1.539,1.628,60.5
464,7.950713,1.416,1.601,56.6
465,8.201066,1.462,1.604,58.3
466,8.279491,1.497,1.602,58.9
467,8.441927,1.494,1.662,60.1
468,8.253455,1.434,1.643,58.7
469,8.322345,1.431,1.638,59.2
470,8.149727,1.478,1.531,58.0
471,8.74101,1.466,1.701,62.2
472,8.227026,1.393,1.665,58.5
473,8.268188,1.402,1.616,58.8
474,8.497875,1.474,1.601,60.5
475,8.450932,1.411,1.664,60.1
476,7.8218055,1.349,1.56,55.6
477,7.685927,1.326,1.575,54.7
478,7.8214755,1.39,1.507,55.6
479,7.458305,1.32,1.565,53.1
480,0.057214044,0.0,0.0,0.407
481,-0.006280579,0.0,0.0,-0.0447
482,-0.010775112,0.0,0.0,-0.0767
483,-0.0055012815,0.0,0.0,-0.0391
484,-0.004797202,0.0,0.0,-0.0341
485,-0.0034996239,0.0,0.0,-0.0249
486,-0.0030951481,0.0,0.0,-0.022
487,-0.002869256,0.0,0.0,-0.0204
488,-0.004320389,0.0,0.0,-0.0307
489,-0.0052216058,0.0,0.0,-0.0371
490,-0.0031311451,0.0,0.0,-0.0223
491,-0.0032326868,0.0,0.0,-0.023
492,-0.00306412,0.0,0.0,-0.0218
493,-0.0021776247,0.0,0.0,-0.0155
494,-0.002293465,0.0,0.0,-0.0163
495,-0.0026175159,0.0,0.0,-0.0186
496,-0.0037043726,0.0,0.0,-0.0264
497,-0.0032190229,0.0,0.0,-0.0229
498,-0.0029419633,0.0,0.0,-0.0209
499,-0.00231778,0.0,0.0,-0.0165
500,-0.001863432,0.0,0.0,-0.0133
501,-0.001206899,0.0,0.0,-0.00859
502,-0.0019618815,0.0,0.0,-0.014
503,-0.0026339814,0.0,0.0,-0.0187
504,-0.0034996767,0.0,0.0,-0.0249
505,-0.0031159746,0.0,0.0,-0.0222
506,-0.0034591868,0.0,0.0,-0.0246
507,-0.0015322979,0.0,0.0,-0.0109
508,-0.003388779,0.0,0.0,-0.0241
509,-0.0029484914,0.0,0.0,-0.021
510,-0.0022924342,0.0,0.0,-0.0163
511,-0.002199482,0.0,0.0,-0.0156
512,-0.0016805141,0.0,0.0,-0.012
513,-0.0014770604,0.0,0.0,-0.0105
514,-0.002190866,0.0,0.0,-0.0156
515,-0.0027742686,0.0,0.0,-0.0197
516,-0.0021433458,0.0,0.0,-0.0152
517,-0.0030097284,0.0,0.0,-0.0214
518,-0.003448245,0.0,0.0,-0.0245
519,-0.0012632994,0.0,0.0,-0.00899
520,-0.0017848309,0.0,0.0,-0.0127
521,-0.0020397427,0.0,0.0,-0.0145
522,-0.0019831571,0.0,0.0,-0.0141
523,-0.002339452,0.0,0.0,-0.0166
524,-0.002106979,0.0,0.0,-0.015
525,-0.0025591333,0.0,0.0,-0.0182
526,-0.0025344482,0.0,0.0,-0.018
527,-0.0022499885,0.0,0.0,-0.016
528,-0.0014858614,0.0,0.0,-0.0106
529,-0.0022729028,0.0,0.0,-0.0162
530,-0.0016545868,0.0,0.0,-0.0118
531,-0.0027614504,0.0,0.0,-0.0196
532,-0.0033418932,0.0,0.0,-0.0238
533,-0.0025374084,0.0,0.0,-0.0181
534,-0.0019743033,0.0,0.0,-0.014
535,-0.0011859933,0.0,0.0,-0.00844
536,-0.0022379367,0.0,0.0,-0.0159
537,-0.002495042,0.0,0.0,-0.0177
538,-0.0010277869,0.0,0.0,-0.00731
539,-0.0010113742,0.0,0.0,-0.00719
540,-0.0019648152,0.0,0.0,-0.014
541,-0.0023196829,0.0,0.0,-0.0165
542,-0.0015833331,0.0,0.0,-0.0113
543,-0.0021044947,0.0,0.0,-0.015
544,-0.0022267043,0.0,0.0,-0.0158
545,-0.0020959314,0.0,0.0,-0.0149
546,-0.0022892626,0.0,0.0,-0.0163
547,-0.0012729726,0.0,0.0,-0.00906
548,-0.0020201849,0.0,0.0,-0.0144
549,-0.0024931391,0.0,0.0,-0.0177
550,-0.0015278842,0.0,0.0,-0.0109
551,-6.264563E-4,0.0,0.0,-0.00446
552,-0.0015201139,0.0,0.0,-0.0108
553,-0.0021573005,0.0,0.0,-0.0153
554,-0.0021144056,0.0,0.0,-0.015
555,-0.0013555645,0.0,0.0,-0.00964
556,-0.0021710703,0.0,0.0,-0.0154
557,-0.0020883197,0.0,0.0,-0.0149
558,-0.0016816241,0.0,0.0,-0.012
559,-5.5581046E-4,0.0,0.0,-0.00395
560,-0.0015127402,0.0,0.0,-0.0108
561,-6.865304E-4,0.0,0.0,-0.00488
562,-0.0022431961,0.0,0.0,-0.016
563,-0.001692883,0.0,0.0,-0.012
564,-0.0018309503,0.0,0.0,-0.013
565,-0.0018176034,0.0,0.0,-0.0129
566,-0.0015415482,0.0,0.0,-0.011
567,-6.488949E-4,0.0,0.0,-0.00462
568,-5.332133E-4,0.0,0.0,-0.00379
569,-0.0011269765,0.0,0.0,-0.00802
570,-7.515467E-4,0.0,0.0,-0.00535
571,2.526916E-4,0.0,0.0,0.0018
572,-4.9608E-4,0.0,0.0,-0.00353
573,-6.1078364E-4,0.0,0.0,-0.00435
574,2.855962E-4,0.0,0.0,0.00203
575,3.634044E-5,0.0,0.0,2.59E-4
576,2.0350646E-5,0.0,0.0,1.45E-4
577,1.8897028E-4,0.0,0.0,0.00134
578,-6.829359E-5,0.0,0.0,-4.86E-4
579,-1.2696689E-4,0.0,0.0,-9.03E-4
580,-1.1813946E-4,0.0,0.0,-8.4E-4
581,6.2719634E-4,0.0,0.0,0.00446
582,0.0015106522,0.0,0.0,0.0107
583,4.1811327E-5,0.0,0.0,2.97E-4
584,0.0013354252,0.0,0.0,0.0095
585,0.0013257256,0.0,0.0,0.00943
586,0.0011533002,0.0,0.0,0.0082
587,-1.5704356E-4,0.0,0.0,-0.00112
588,2.3326596E-4,0.0,0.0,0.00166
589,0.0017579522,0.0,0.0,0.0125
590,0.0025140448,0.0,0.0,0.0179
591,0.0010452039,0.0,0.0,0.00744
592,7.2376936E-4,0.0,0.0,0.00515
593,8.783286E-4,0.0,0.0,0.00625
594,0.0017032698,0.0,0.0,0.0121
595,0.0017361215,0.0,0.0,0.0124
596,0.0015081678,0.0,0.0,0.0107
597,9.5164374E-4,0.0,0.0,0.00677
